Time,Used
41772.124538,1899931896
41772.124584,2016126128
41772.124631,2245360464
41772.124677,2325735192
41772.124723,1014451160
41772.124770,1073410136
41772.124816,1126651816
41772.124862,1249806448
41772.124909,1363029440
41772.124955,1447445688
41772.125001,1667392544
41772.125047,1723743632
41772.125094,1775692088
41772.125140,1846265664
41772.125186,1908424000
41772.125233,1989920416
41772.125279,2082744040
41772.125325,2261437696
41772.125371,1178388088
41772.125418,1218606088
41772.125464,1249311232
41772.125510,1276983400
41772.125557,1289639120
41772.125603,1326895192
41772.125649,1698091416
41772.125696,1973575992
41772.125742,2055857664
41772.125788,2201629616
41772.125834,2321343664
41772.125881,994023200
41772.125927,1110238200
41772.125973,1185071768
41772.126020,1225832096
41772.126066,1286956544
41772.126112,1344033648
41772.126159,1483375872
41772.126205,1582528440
41772.126251,1659069160
41772.126297,1683933680
41772.126344,1713043904
41772.126390,1756054936
41772.126436,1803945112
41772.126483,1858802968
41772.126529,2040234712
41772.126575,2104161256
41772.126621,2223254888
41772.126668,1014554520
41772.126714,1148844440
41772.126760,1210240960
41772.126807,1231058336
41772.126853,1257364680
41772.126899,1395734528
41772.126946,1436748024
41772.126992,1484918048
41772.127038,1532819392
41772.127084,1713822608
41772.127131,1805192808
41772.127177,1861969320
41772.127223,1930805104
41772.127270,2106018912
41772.127316,2220621720
41772.127362,2330661048
41772.127409,1028757208
41772.127455,1065648528
41772.127501,945522256
41772.127547,1016710584
41772.127594,1071308768
41772.127640,1243229240
41772.127686,1294871128
41772.127733,1372589120
41772.127779,1469403880
41772.127825,1546669808
41772.127871,1597497424
41772.127918,1764223728
41772.127964,1856564336
41772.128010,2074013792
41772.128057,787373632
41772.128103,904060608
41772.128149,968899040
41772.128196,1038318048
41772.128242,1087792096
41772.128288,1155898808
41772.128334,1314005824
41772.128381,1492685592
41772.128427,1563768312
41772.128473,1667116048
41772.128520,1749577520
41772.128566,1805676864
41772.128612,1874727648
41772.128659,1944076664
41772.128705,2088443776
41772.128751,994151592
41772.128797,1221327168
41772.128844,1321149552
41772.128890,1480973072
41772.128936,1527344624
41772.128983,1588863320
41772.129029,1650735160
41772.129075,1741040064
41772.129121,2052434160
41772.129168,1329340880
41772.129214,1410341768
41772.129260,1487503552
41772.129307,1554849208
41772.129353,1625308936
41772.129399,1747799288
41772.129446,1859059408
41772.129492,2083398968
41772.129538,809072320
41772.129584,971462648
41772.129631,1028303840
41772.129677,1099901184
41772.129723,1150604376
41772.129770,1209169392
41772.129816,1287021816
41772.129862,1499859632
41772.129909,1570728592
41772.129955,1693832640
41772.130001,1827061832
41772.130047,1899268808
41772.130094,2016234160
41772.130140,748997696
41772.130186,864353696
41772.130233,1071582176
41772.130279,1138131488
41772.130325,1203027104
41772.130371,1301176728
41772.130418,1425285280
41772.130464,1486730912
41772.130510,1562329544
41772.130557,1667341744
41772.130603,1841380848
41772.130649,1908991208
41772.130696,1981228424
41772.130742,2048558720
41772.130788,865294584
41772.130834,1043115040
41772.130881,1160288424
41772.130927,1283836712
41772.130973,1411942792
41772.131020,1480758016
41772.131066,1538297408
41772.131112,1594670400
41772.131159,1652136136
41772.131205,1787057152
41772.131251,1957342000
41772.131297,2061548312
41772.131344,818608880
41772.131390,894464768
41772.131436,962645776
41772.131483,1080155696
41772.131529,1200284592
41772.131575,1311876288
41772.131621,1462035800
41772.131668,1648856216
41772.131714,1753207888
41772.131760,1810710984
41772.131807,1877378288
41772.131853,1930705280
41772.131899,2006330816
41772.131946,2116058808
41772.131992,804004656
41772.132038,1012707632
41772.132084,1176203608
41772.132131,1232019808
41772.132177,1349846616
41772.132223,1468571656
41772.132270,1577641376
41772.132316,1749001936
41772.132362,1900218072
41772.132409,2078451056
41772.132455,832424560
41772.132501,951830824
41772.132547,1012056784
41772.132594,1089417560
41772.132640,1354660752
41772.132686,1799486160
41772.132733,1918730624
41772.132779,2111178664
41772.132825,2166801968
41772.132871,998698032
41772.132918,1134539432
41772.132964,1249749848
41772.133010,1337995824
41772.133057,1396203320
41772.133103,1467969064
41772.133149,1633601048
41772.133196,1690384944
41772.133242,1756875456
41772.133288,1898682592
41772.133334,2026118864
41772.133381,2108188032
41772.133427,2166571368
41772.133474,865550800
41772.133520,1032587472
41772.133566,1149592440
41772.133612,1264605960
41772.133659,1394985064
41772.133705,1572242016
41772.133751,1648282904
41772.133797,1708460152
41772.133844,1779666544
41772.133890,1936984456
41772.133936,1995703336
41772.133983,2068003968
41772.134029,816125600
41772.134075,911922456
41772.134121,1059664720
41772.134168,1149102416
41772.134214,1229716736
41772.134260,1450060440
41772.134307,1555369104
41772.134353,1637680176
41772.134399,1715703072
41772.134446,1791053392
41772.134492,1881529496
41772.134538,1996799312
41772.134584,2098045264
41772.134631,907251312
41772.134677,984347160
41772.134723,1090396784
41772.134770,1165890872
41772.134816,1228793280
41772.134862,1312625112
41772.134909,1381441152
41772.134955,1529317800
41772.135001,1840344760
41772.135047,1961899400
41772.135094,2037337528
41772.135140,2097802480
41772.135186,2158354952
41772.135233,847664896
41772.135279,905614624
41772.135325,970973408
41772.135371,1204488640
41772.135418,1375224472
41772.135464,1448616400
41772.135510,1509577704
41772.135557,1587880088
41772.135603,1671466224
41772.135649,1788023264
41772.135696,1905108000
41772.135742,2134299616
41772.135788,1002953000
41772.135834,1117947056
41772.135881,1261650208
41772.135927,1335923328
41772.135973,1394124232
41772.136020,1450114688
41772.136066,1523870352
41772.136112,1739812056
41772.136159,2010498968
41772.136205,1146153328
41772.136251,1272832448
41772.136297,1353029656
41772.136344,1470627216
41772.136390,1580100424
41772.136436,1697275984
41772.136483,1881705312
41772.136529,1945497800
41772.136575,2000072384
41772.136621,2165044800
41772.136668,873597224
41772.136714,931705080
41772.136761,1008975912
41772.136807,1151832360
41772.136853,1300732288
41772.136899,1362600616
41772.136946,1430948504
41772.136992,1538355400
41772.137038,1693875376
41772.137085,1849405552
41772.137131,1966137432
41772.137177,2097487856
41772.137224,2208681072
41772.137270,877259680
41772.137316,937090200
41772.137362,1006667992
41772.137409,1078190096
41772.137455,1241798864
41772.137501,1367818232
41772.137548,1517814192
41772.137594,1611854280
41772.137640,1690674072
41772.137686,1768971120
41772.137733,1874641656
41772.137779,1983081904
41772.137826,2105752688
41772.137872,924809240
41772.137918,1102154168
41772.137964,1167307744
41772.138011,1220261480
41772.138057,1287300496
41772.138103,1330148984
41772.138149,1395645856
41772.138196,1499810320
41772.138242,1581802832
41772.138289,1835885568
41772.138335,1930932632
41772.138381,2002429912
41772.138427,2129623160
41772.138474,2245165296
41772.138520,989689952
41772.138566,1062728368
41772.138613,1124050000
41772.138659,1304724040
41772.138705,1454773856
41772.138751,1539078096
41772.138798,1600062000
41772.138844,1682155568
41772.138891,1789861848
41772.138937,1861754608
41772.138983,1921045056
41772.139029,2096739240
41772.139076,2195488864
41772.139122,1032340376
41772.139168,1163387432
41772.139214,1286723552
41772.139261,1368988008
41772.139307,1522765760
41772.139353,1674288464
41772.139400,1841354632
41772.139446,1912627592
41772.139492,1997581632
41772.139539,2147136016
41772.139585,2264030464
41772.139631,933462328
41772.139677,1264960240
41772.139724,1648673656
41772.139770,1826444944
41772.139816,1952916592
41772.139863,2071076072
41772.139909,2213147272
41772.139955,1029184952
41772.140002,1099038456
41772.140048,1160893016
41772.140094,1217767256
41772.140140,1386689800
41772.140187,1458905976
41772.140233,1534718888
41772.140279,1637732120
41772.140326,1731557224
41772.140372,1876012032
41772.140418,1961213384
41772.140464,2068204104
41772.140511,2274881064
41772.140557,1014703712
41772.140603,1134020224
41772.140650,1220180944
41772.140696,1283421536
41772.140742,1371766392
41772.140789,1519170176
41772.140835,1648351504
41772.140881,1763664080
41772.140927,1832500312
41772.140974,1935349936
41772.141020,2004163216
41772.141066,2064355272
41772.141113,2139217616
41772.141159,2234136904
41772.141205,1145654720
41772.141251,1288748728
41772.141298,1405355712
41772.141344,1492362088
41772.141390,1552209592
41772.141437,1608766912
41772.141483,1671424328
41772.141529,1735949328
41772.141576,1934852008
41772.141622,2083677328
41772.141668,2199968816
41772.141715,2278094024
41772.141761,960440920
41772.141807,1041127968
41772.141854,1115573880
41772.141900,1232825072
41772.141946,1460400560
41772.141992,1608417944
41772.142039,1782427664
41772.142085,1844891400
41772.142131,1903949464
41772.142177,1963412176
41772.142224,2021964216
41772.142270,2085207696
41772.142316,2267080760
41772.142363,990694240
41772.142409,1121360744
41772.142455,1240335840
41772.142501,1318693976
41772.142548,1397405248
41772.142594,1516539912
41772.142640,1641370680
41772.142687,1866858336
41772.142733,1948447320
41772.142779,2100661488
41772.142826,2170188544
41772.142872,1044811544
41772.142918,1111095288
41772.142964,1171966368
41772.143011,1260678880
41772.143057,1466635320
41772.143103,1539891904
41772.143150,1596122512
41772.143196,2024818928
41772.143242,971068000
41772.143289,1182581704
41772.143335,1300454592
41772.143381,1425208992
41772.143427,1619685960
41772.143474,1681468552
41772.143520,1740584320
41772.143566,1796235104
41772.143613,1852176376
41772.143659,1968168968
41772.143705,2119666776
41772.143751,2224744352
41772.143798,1036142016
41772.143844,1088921976
41772.143891,1169345016
41772.143937,1235220880
41772.143983,1348801232
41772.144029,1467675136
41772.144076,1654284848
41772.144122,1791162680
41772.144168,1956625208
41772.144215,2017156640
41772.144261,2078420112
41772.144307,2142452840
41772.144353,2196679664
41772.144400,2288719032
41772.144446,1001231832
41772.144492,1171897160
41772.144539,1368847048
41772.144585,1444661224
41772.144631,1515357688
41772.144677,1640925704
41772.144724,1750108704
41772.144770,1883272376
41772.144816,1956340080
41772.144863,2021646808
41772.144909,2282727120
41772.144955,984179744
41772.145001,1041775176
41772.145048,1101413872
41772.145094,1186055024
41772.145140,1305376520
41772.145187,1382626400
41772.145233,1473234752
41772.145279,1636604256
41772.145326,1805077976
41772.145372,1937446832
41772.145418,2052294544
41772.145464,2180009448
41772.145511,2261205456
41772.145557,2322660432
41772.145603,1028319024
41772.145650,1155962488
41772.145696,1228877624
41772.145742,1382525752
41772.145789,1463398000
41772.145835,1572516760
41772.145881,1648910368
41772.145927,1705054488
41772.145974,1836994368
41772.146020,1964684592
41772.146066,2090119104
41772.146113,2258549448
41772.146159,1081892192
41772.146205,1161592840
41772.146251,1222357432
41772.146298,1374521928
41772.146344,1583946856
41772.146391,1682420632
41772.146437,1751346784
41772.146483,1829781704
41772.146529,1998025872
41772.146576,2126552472
41772.146622,2184185800
41772.146668,2247707208
41772.146714,1624056872
41772.146761,1778156368
41772.146807,1891500328
41772.146854,2017438624
41772.146900,2102377232
41772.146946,2236943376
41772.146992,2338618504
41772.147039,1007426800
41772.147085,1175784560
41772.147131,1237148864
41772.147177,1307961024
41772.147224,1424765616
41772.147270,1494646552
41772.147316,1546157760
41772.147363,1703785328
41772.147409,1805850888
41772.147455,2020585536
41772.147501,2132311104
41772.147548,2239091008
41772.147594,2342246688
41772.147640,1034964160
41772.147687,1092949360
41772.147733,1158679272
41772.147779,1316145152
41772.147826,1493356160
41772.147872,1575816288
41772.147918,1686192568
41772.147964,1755026400
41772.148011,1815050344
41772.148057,1887489648
41772.148103,1961021784
41772.148150,2087458904
41772.148196,2403893912
41772.148242,1140420648
41772.148289,1243949400
41772.148335,1300887224
41772.148381,1356081760
41772.148428,1411639096
41772.148474,1473077704
41772.148520,1533499808
41772.148566,1736241264
41772.148613,1957738160
41772.148659,2061890056
41772.148705,2126004264
41772.148751,2195326048
41772.148798,2267796632
41772.148844,2385947480
41772.148890,1124684672
41772.148937,1353992144
41772.148983,1471385168
41772.149029,1620796736
41772.149076,1679908560
41772.149122,1737973864
41772.149168,1783973600
41772.149214,1841097944
41772.149261,1945104768
41772.149307,2099938128
41772.149353,2162911560
41772.149400,2269194656
41772.149446,2404988216
41772.149492,1110231312
41772.149539,1229353832
41772.149585,1342222776
41772.149631,1522799160
41772.149678,1642749992
41772.149724,1712398760
41772.149770,1767257672
41772.149816,1944807296
41772.149863,2175508128
41772.149909,2242922488
41772.149955,2315625480
41772.150001,1087183008
41772.150048,1231724704
41772.150094,1291748256
41772.150141,1363933192
41772.150187,1450931024
41772.150233,2156238840
41772.150279,2368392864
41772.150326,1107257312
41772.150372,1272939792
41772.150418,1371411456
41772.150464,1433341664
41772.150511,1494641008
41772.150557,1553654408
41772.150603,1615446064
41772.150650,1717093240
41772.150696,1897794888
41772.150742,2033709024
41772.150789,2144664912
41772.150835,2220331160
41772.150881,2290218032
41772.150927,2415487264
41772.150974,1137053568
41772.151020,1258574848
41772.151066,1389902520
41772.151113,1607916152
41772.151159,1682484800
41772.151205,1740807064
41772.151252,1800740848
41772.151298,1854003120
41772.151344,1926638192
41772.151390,2035307272
41772.151437,2101833336
41772.151483,2337137920
41772.151529,1067390656
41772.151576,1146972304
41772.151622,1269335264
41772.151668,1387687768
41772.151714,1502543888
41772.151761,1578268544
41772.151807,1650541776
41772.151853,1815403168
41772.151900,1948357504
41772.151946,2056263136
41772.151992,2112102728
41772.152039,2185729600
41772.152085,2294998088
41772.152131,2363776288
41772.152177,2430144512
41772.152224,1270444928
41772.152270,1342488568
41772.152316,1561111808
41772.152363,1694978544
41772.152409,1816857088
41772.152455,1890555720
41772.152502,1954004232
41772.152548,2020152456
41772.152594,2186209112
41772.152641,2244988632
41772.152687,2315336616
41772.152733,1108921328
41772.152779,1230047864
41772.152826,1301970368
41772.152872,1378364128
41772.152918,1452760584
41772.152965,1628606368
41772.153011,1748540296
41772.153057,1862803824
41772.153104,1980571224
41772.153150,2163875128
41772.153196,2241234912
41772.153242,2303912816
41772.153289,2447895864
41772.153335,1336040040
41772.153381,1389518992
41772.153428,1465712576
41772.153474,1576734264
41772.153520,1654898280
41772.153566,1811930616
41772.153613,1888983304
41772.153659,1959754280
41772.153705,2209429912
41772.153752,1521546208
41772.153798,1638260680
41772.153844,1722917480
41772.153891,1776092992
41772.153937,1869432736
41772.153983,2017080344
41772.154029,2075296280
41772.154076,2241091424
41772.154122,2321499352
41772.154168,2432404080
41772.154215,2499007664
41772.154261,1161956200
41772.154307,1238713192
41772.154354,1344743792
41772.154400,1538407264
41772.154446,1771684720
41772.154492,1884978456
41772.154539,1971657360
41772.154585,2034167192
41772.154631,2098350056
41772.154678,2157212072
41772.154724,2220465432
41772.154770,2316312072
41772.154816,1206214616
41772.154863,1332076312
41772.154909,1397074864
41772.154955,1453396160
41772.155002,1538894072
41772.155048,1613803080
41772.155094,1711717200
41772.155141,1838265360
41772.155187,2003005152
41772.155233,2114964008
41772.155279,2232468672
41772.155326,2318918072
41772.155372,2382392016
41772.155418,2472709552
41772.155465,1150546464
41772.155511,1273577752
41772.155557,1439671840
41772.155604,1507941024
41772.155650,1552776488
41772.155696,1699669344
41772.155742,1826464304
41772.155789,1938316880
41772.155835,2056533016
41772.155881,2258691752
41772.155928,2354858568
41772.155974,2417037008
41772.156020,2474806048
41772.156066,1174098880
41772.156113,1294500064
41772.156159,1413918392
41772.156205,1490576952
41772.156252,1699434176
41772.156298,1773405128
41772.156344,1830186728
41772.156391,1919198168
41772.156437,1989290616
41772.156483,2112407112
41772.156529,2302373824
41772.156576,2463347016
41772.156622,1245264088
41772.156668,1326839584
41772.156715,1384824112
41772.156761,1453407736
41772.156807,1605301200
41772.156854,1755583544
41772.156900,1833904688
41772.156946,2038549184
41772.156992,2206078408
41772.157039,2269273984
41772.157085,2358645888
41772.157131,2428530432
41772.157178,1178905624
41772.157224,1325762184
41772.157270,1999207360
41772.157316,2092118640
41772.157363,2339409784
41772.157409,2420562328
41772.157455,2479077000
41772.157502,2543131088
41772.157548,1201546568
41772.157594,1281839744
41772.157641,1389153336
41772.157687,1460376200
41772.157733,1645899120
41772.157779,1818225144
41772.157826,1899826536
41772.157872,2013323888
41772.157918,2133940464
41772.157965,2249312856
41772.158011,2324164280
41772.158057,2384827912
41772.158104,2554193224
41772.158150,1287559880
41772.158196,1409298144
41772.158242,1469054688
41772.158289,1548185200
41772.158335,1654300752
41772.158381,1715503584
41772.158428,1780855536
41772.158474,1960361336
41772.158520,2035356496
41772.158566,2197587640
41772.158613,2382679544
41772.158659,2495742200
41772.158705,1209562088
41772.158752,1275559856
41772.158798,1331743432
41772.158844,1508431568
41772.158891,1567808896
41772.158937,1628130544
41772.158983,1774167016
41772.159029,1928029280
41772.159076,1994502784
41772.159122,2056215368
41772.159168,2131818992
41772.159215,2311329216
41772.159261,2431321360
41772.159307,2550436168
41772.159354,1289159184
41772.159400,1452015120
41772.159446,1553122680
41772.159492,1612626992
41772.159539,1664885880
41772.159585,1844645744
41772.159631,1898939120
41772.159678,1979055752
41772.159724,2088973856
41772.159770,2166715640
41772.159817,2317865320
41772.159863,2409680592
41772.159909,2486118032
41772.159956,1331546688
41772.160002,1448361792
41772.160048,1569072784
41772.160094,1653941496
41772.160141,1718102392
41772.160187,1797555696
41772.160233,1947464016
41772.160280,2116050736
41772.160326,2372789408
41772.160372,2450824112
41772.160418,2553418728
41772.160465,1244748064
41772.160511,1306993248
41772.160557,1375280112
41772.160604,1508239624
41772.160650,1688302840
41772.160696,1914483360
41772.160743,2056768744
41772.160789,1313736840
41772.160835,1374288872
41772.160881,1433836640
41772.160928,1491035608
41772.160974,1567122648
41772.161020,1720032056
41772.161067,1924908632
41772.161113,2036799448
41772.161159,2103986936
41772.161206,2159075720
41772.161252,2235722952
41772.161298,2304672176
41772.161344,2424671552
41772.161391,2597212560
41772.161437,1438951488
41772.161483,1564965152
41772.161530,1623973256
41772.161576,1683805968
41772.161622,1739334616
41772.161668,1815071392
41772.161715,1865085392
41772.161761,1967337152
41772.161807,2158274160
41772.161854,2291044928
41772.161900,2404319768
41772.161946,2477133288
41772.161993,2543098992
41772.162039,1308836176
41772.162085,1425122656
41772.162131,1600161808
41772.162178,1725741696
41772.162224,1787408768
41772.162270,1906439576
41772.162317,2012733280
41772.162363,2072501528
41772.162409,2145743080
41772.162456,2219101416
41772.162502,2412614544
41772.162548,2502038600
41772.162594,2558410592
41772.162641,1274196944
41772.162687,1421862872
41772.162733,1594879784
41772.162780,1716525128
41772.162826,1834208648
41772.162872,2016779272
41772.162918,2075987656
41772.162965,2138497512
41772.163011,2191288016
41772.163057,2253081928
41772.163104,2398907528
41772.163150,2513038648
41772.163196,2622777456
41772.163243,1424895416
41772.163289,1485531368
41772.163335,1566320936
41772.163381,1633500240
41772.163428,1767831312
41772.163474,1889779576
41772.163520,2103927056
41772.163567,2208733904
41772.163613,2378110480
41772.163659,2436942728
41772.163706,2470234688
41772.163752,2530507200
41772.163798,1330113072
41772.163844,1505060608
41772.163891,1620761744
41772.163937,1779376120
41772.163983,1958290128
41772.164030,2034218792
41772.164076,2103928200
41772.164122,2223775128
41772.164168,2350739576
41772.164215,2465852368
41772.164261,2581473096
41772.164307,1840588072
41772.164354,2093824168
41772.164400,2152382752
41772.164446,2215570904
41772.164493,2286464264
41772.164539,2362311440
41772.164585,2467489704
41772.164631,2542686192
41772.164678,2600200016
41772.164724,1443722712
41772.164770,1570858752
41772.164817,1691180888
41772.164863,1821674944
41772.164909,1932207184
41772.164956,2006876616
41772.165002,2070543888
41772.165048,2123902304
41772.165094,2293264312
41772.165141,2405488736
41772.165187,2534494584
41772.165233,2614243760
41772.165280,1361085696
41772.165326,1435523112
41772.165372,1490927752
41772.165418,1592510248
41772.165465,1753086392
41772.165511,1864819304
41772.165557,2065573656
41772.165604,2231096592
41772.165650,2306198112
41772.165696,2369728240
41772.165743,2425604584
41772.165789,2521312152
41772.165835,2652454864
41772.165881,1312843192
41772.165928,1413005544
41772.165974,1575203016
41772.166020,1697487216
41772.166067,1754610200
41772.166113,1829420288
41772.166159,1961502408
41772.166206,2128680504
41772.166252,2255963576
41772.166298,2374909488
41772.166344,2458060536
41772.166391,2608962168
41772.166437,1315218320
41772.166483,1372096504
41772.166530,1532665960
41772.166576,1600855528
41772.166622,1691362600
41772.166668,1796567320
41772.166715,1867028944
41772.166761,1926754240
41772.166807,2104748800
41772.166854,2192678504
41772.166900,2413221472
41772.166946,2548949568
41772.166993,2662149816
41772.167039,1356871184
41772.167085,1415729728
41772.167131,1469781368
41772.167178,1537990368
41772.167224,1692940528
41772.167270,1953776552
41772.167317,2122469960
41772.167363,2233758456
41772.167409,2299769024
41772.167456,2363397936
41772.167502,2438656144
41772.167548,2510596264
41772.167594,2685330480
41772.167641,1595350192
41772.167687,1721729224
41772.167733,1797754280
41772.167780,1895252328
41772.167826,2525331288
41772.167872,2590505712
41772.167918,2650822928
41772.167965,2709597304
41772.168011,1581092320
41772.168057,1740136432
41772.168104,1810724928
41772.168150,1868137312
41772.168196,1943495080
41772.168243,2016513232
41772.168289,2134619352
41772.168335,2252106696
41772.168381,2480811232
41772.168428,2629745520
41772.168474,1356607120
41772.168520,1409901944
41772.168567,1467186592
41772.168613,1528671712
41772.168659,1587408512
41772.168706,1675778992
41772.168752,1899912088
41772.168798,1962048144
41772.168844,2077270992
41772.168891,2214364128
41772.168937,2290210520
41772.168983,2400007360
41772.169030,2513585936
41772.169076,2643485784
41772.169122,1461196600
41772.169168,1517735664
41772.169215,1577916296
41772.169261,1696389640
41772.169307,1814415560
41772.169354,1879662536
41772.169400,1953927000
41772.169446,2057223856
41772.169493,2244491144
41772.169539,2298993792
41772.169585,2374294728
41772.169631,2449739544
41772.169678,2613283712
41772.169724,1399053320
41772.169770,1526036344
41772.169817,1622702544
41772.169863,1788457680
41772.169909,1845686424
41772.169956,1903046200
41772.170002,1963525248
41772.170048,2022941360
41772.170094,2143900504
41772.170141,2337185512
41772.170187,2408578912
41772.170233,2567489280
41772.170280,2650322288
41772.170326,2727115008
41772.170372,1463673920
41772.170418,1579671216
41772.170465,1707391240
41772.170511,1853972408
41772.170557,1974403360
41772.170604,2133524368
41772.170650,2193596336
41772.170696,2251451528
41772.170743,2307366512
41772.170789,2477461880
41772.170835,2678106784
41772.170881,2747997112
41772.170928,1488911784
41772.170974,1737828776
41772.171020,1811985208
41772.171067,1927574576
41772.171113,2044411480
41772.171159,2162013536
41772.171206,2249855368
41772.171252,2306734808
41772.171298,2449011920
41772.171344,1783741576
41772.171391,1907549728
41772.171437,1963821968
41772.171483,2043099144
41772.171530,2157917000
41772.171576,2224981000
41772.171622,2278120472
41772.171668,2356223144
41772.171715,2538041776
41772.171761,2710488408
41772.171807,1493597224
41772.171854,1615902416
41772.171900,1709549736
41772.171946,1774907280
41772.171993,1826034784
41772.172039,1895185432
41772.172085,2060669448
41772.172131,2114667240
41772.172178,2249141312
41772.172224,2408515720
41772.172270,2493614096
41772.172317,2552527576
41772.172363,2626021000
41772.172409,2736268688
41772.172456,1518204280
41772.172502,1636922288
41772.172548,1751662320
41772.172594,1917077208
41772.172641,2030450672
41772.172687,2084645832
41772.172733,2142929400
41772.172780,2266355464
41772.172826,2374735592
41772.172872,2449294856
41772.172918,2555079944
41772.172965,2630962000
41772.173011,2750799336
41772.173057,1510676632
41772.173104,1584580104
41772.173150,1788655568
41772.173196,1922339032
41772.173243,2041874184
41772.173289,2133280368
41772.173335,2182096352
41772.173381,2243858392
41772.173428,2364224160
41772.173474,2478437600
41772.173520,2647420936
41772.173567,2724629224
41772.173613,1448509992
41772.173659,1538429648
41772.173706,1596755032
41772.173752,1668567840
41772.173798,1742794464
41772.173844,1938052736
41772.173891,2204189640
41772.173937,2321918640
41772.173983,2404477040
41772.174030,2477860672
41772.174076,2532473592
41772.174122,2591497984
41772.174168,2651540592
41772.174215,2722653256
41772.174261,1706249888
41772.174307,1936089384
41772.174354,2026942376
41772.174400,2085841848
41772.174446,2148867384
41772.174493,2233473552
41772.174539,2344856120
41772.174585,2460092984
41772.174631,2688041856
41772.174678,1489418392
41772.174724,1578531536
41772.174770,1634057280
41772.174817,1895516872
41772.174863,2369505792
41772.174909,2425614608
41772.174956,2500118904
41772.175002,2743457336
41772.175048,1472888552
41772.175094,1628336000
41772.175141,1725369296
41772.175187,1796603864
41772.175233,1899480640
41772.175280,2023067480
41772.175326,2141749224
41772.175372,2328995960
41772.175418,2402154344
41772.175465,2473211408
41772.175511,2609812720
41772.175557,2692050808
41772.175604,2752333560
41772.175650,2818239344
41772.175696,1533219768
41772.175743,1721099928
41772.175789,1788529144
41772.175835,1869170672
41772.175881,1949826096
41772.175928,2148784352
41772.175974,2257450096
41772.176020,2343886880
41772.176067,2416746048
41772.176113,2609078152
41772.176159,2674028360
41772.176206,2740845696
41772.176252,2814349232
41772.176298,1504799304
41772.176344,1679073384
41772.176391,1801544520
41772.176437,1872478112
41772.176483,2043127440
41772.176530,2116122600
41772.176576,2188610456
41772.176622,2311619024
41772.176668,2427777824
41772.176715,2582800096
41772.176761,2727994592
41772.176824,1558522664
41772.176854,1605086840
41772.176900,938069680
41772.176946,997122376
41772.176993,1054752304
41772.177039,1131628312
41772.177085,1253594376
41772.177131,1373708448
41772.177178,1536936544
41772.177224,1691241440
41772.177270,1761689288
41772.177317,1877133968
41772.177363,1996401488
41772.177409,2120353968
41772.177456,803875160
41772.177502,862598296
41772.177548,1046796328
41772.177594,1194595072
41772.177641,1211521024
41772.177687,1261146208
41772.177733,1339292120
41772.177780,1495205368
41772.177826,1647809368
41772.177872,1711576744
41772.177918,1879533104
41772.177965,1975981688
41772.178011,773694256
41772.178057,955811416
41772.178104,1070511344
41772.178150,1132812496
41772.178196,1193948456
41772.178243,1267855456
41772.178289,1436926224
41772.178335,1680019152
41772.178381,2133627056
41772.178428,908480832
41772.178474,1068625120
41772.178520,1138907288
41772.178567,1192994384
41772.178613,1283931328
41772.178659,1459925304
41772.178706,1543276400
41772.178752,1613427680
41772.178798,1676603680
41772.178844,1794367944
41772.178891,1795192808
41772.178937,1808408096
41772.178983,1809151640
41772.179030,1918649088
41772.179076,1919269528
41772.179122,1926881984
41772.179168,1968337920
41772.179215,2091399168
41772.179261,2092141368
41772.179307,2109282248
41772.179354,2113951328
41772.179400,831222800
41772.179446,831893600
41772.179493,832684688
41772.179539,833613296
41772.179585,950239968
41772.179631,960646048
41772.179678,961334040
41772.179724,974587112
41772.179770,1072689648
41772.179817,1073410608
41772.179863,1091181592
41772.179909,1091907760
41772.179956,1210092368
41772.180002,1223062840
41772.180048,1223884856
41772.180094,1308929200
